ID,Common_Name,Scientific_Name,Taxonomy,Longitude,Latitude,Altitude_min_m,Altitude_mean_m,Altitude_max_m,Location_Region,Location_Specific,Habitat_type,Observation_Month_Begin,Observation_Year_Begin,Observation_Month_End,Observation_Year_End,Observation_Season,Prey_Kingdom,Prey_Phylum,Prey_Class,Prey_Order,Prey_Suborder,Prey_Family,Prey_Genus,Prey_Scientific_Name,Prey_Stage,Prey_Part,Prey_Common_Name,Fraction_Diet_By_Wt_or_Vol,Fraction_Diet_By_Items,Fraction_Occurrence,Fraction_Diet_Unspecified,Item Sample Size,Bird Sample size,Sites,Study Type,Notes,Source
1475,Brown-crested Flycatcher,Myiarchus tyrannulus,"AOU 7th ed., 54th supplement",,,,,,"Southern Texas and Arizona, Coastal Mexico, Central America","Bill Williams River Delta, Arizona",Cactus or riparian communties,,1977,,1978,Summer,Animalia ,Arthropoda,Insecta,Unidentified,,,,,Larvae,,,0.09,,,,,9,1,Killed,,"Rosenberg, K. V., R. D. Ohmart, W. C. Hunter, and B. W. Anderson. 1991.Birds of the lower Colorado River Valley. Univ. of Arizona Press, Tucson"
1476,Brown-crested Flycatcher,Myiarchus tyrannulus,"AOU 7th ed., 54th supplement",,,,,,"Southern Texas and Arizona, Coastal Mexico, Central America","Bill Williams River Delta, Arizona",Cactus or riparian communties,,1977,,1978,Summer,Animalia ,Arthropoda,Insecta,Mantodea,,,,,,,Mantids,0.06,0.06,,,,9,1,Killed,,"Rosenberg, K. V., R. D. Ohmart, W. C. Hunter, and B. W. Anderson. 1991.Birds of the lower Colorado River Valley. Univ. of Arizona Press, Tucson"
1477,Brown-crested Flycatcher,Myiarchus tyrannulus,"AOU 7th ed., 54th supplement",,,,,,"Southern Texas and Arizona, Coastal Mexico, Central America","Bill Williams River Delta, Arizona",Cactus or riparian communties,,1977,,1978,Summer,Animalia ,Arthropoda,Insecta,Orthoptera,,,,,,,Grasshoppers,0.04,0.06,,,,9,1,Killed,,"Rosenberg, K. V., R. D. Ohmart, W. C. Hunter, and B. W. Anderson. 1991.Birds of the lower Colorado River Valley. Univ. of Arizona Press, Tucson"
1478,Brown-crested Flycatcher,Myiarchus tyrannulus,"AOU 7th ed., 54th supplement",,,,,,"Southern Texas and Arizona, Coastal Mexico, Central America","Bill Williams River Delta, Arizona",Cactus or riparian communties,,1977,,1978,Summer,Animalia ,Arthropoda,Insecta,Hemiptera,,,,,,,Bugs,0.03,0.06,,,,9,1,Killed,,"Rosenberg, K. V., R. D. Ohmart, W. C. Hunter, and B. W. Anderson. 1991.Birds of the lower Colorado River Valley. Univ. of Arizona Press, Tucson"
1479,Brown-crested Flycatcher,Myiarchus tyrannulus,"AOU 7th ed., 54th supplement",,,,,,"Southern Texas and Arizona, Coastal Mexico, Central America","Bill Williams River Delta, Arizona",Cactus or riparian communties,,1977,,1978,Summer,Animalia ,Arthropoda,Insecta,Diptera,,,,,,,Flies,0.03,,,,,9,1,Killed,,"Rosenberg, K. V., R. D. Ohmart, W. C. Hunter, and B. W. Anderson. 1991.Birds of the lower Colorado River Valley. Univ. of Arizona Press, Tucson"
1480,Couch's Kingbird,Tyrannus couchii,"AOU 7th ed., 54th supplement","89°46'20""W","20°21'40""N",,,,"Southern Texas, Mexico",Yucatan Peninsula,,3,1980,6,1980,,Plantae,,,,,,,Bursera simaruba,Seed,,Chakah,,,,0.4,,,1,Killed,,"Scott, P. F. and R. F. Martin. 1984. Avian consumers of Bursera, Ficus, and Ehretia fruit in Yucatan. Biotropica 16:319-323."
1481,Couch's Kingbird,Tyrannus couchii,"AOU 7th ed., 54th supplement","89°46'20""W","20°21'40""N",,,,"Southern Texas, Mexico",Yucatan Peninsula,,4,1982,5,1982,,Plantae,,,,,,,Ficus cotinifoli,Seed,,,,,,0.33,,,1,Killed,,"Scott, P. F. and R. F. Martin. 1984. Avian consumers of Bursera, Ficus, and Ehretia fruit in Yucatan. Biotropica 16:319-323."
1482,Gray Kingbird, Tyrannus dominicensis,"AOU 7th ed., 54th supplement",,,,,,Puerto Rico,,Coastal mangroves and trees,,,,,,Animalia ,Arthropoda,Insecta,Coleoptera,,,,,Adult,,Beetles,,0.281407035,,,,89,,Killed,"Data from secondary source, original data from: Wetmore, A. 1916. Birds of Porto Rico. U.S. Dep. Agric. Bull. 326.","Goldwasser, L. and J. Roughgarden. 1993. Construction and analysis of a large Caribbean food web. Ecology 74:1216-1233."
1483,Gray Kingbird, Tyrannus dominicensis,"AOU 7th ed., 54th supplement",,,,,,Puerto Rico,,Coastal mangroves and trees,,,,,,Animalia ,Arthropoda,Insecta,Homoptera,,,,,,,,,0.030150754,,,,89,,Killed,"Data from secondary source, original data from: Wetmore, A. 1916. Birds of Porto Rico. U.S. Dep. Agric. Bull. 326.","Goldwasser, L. and J. Roughgarden. 1993. Construction and analysis of a large Caribbean food web. Ecology 74:1216-1233."
1484,Gray Kingbird, Tyrannus dominicensis,"AOU 7th ed., 54th supplement",,,,,,Puerto Rico,,Coastal mangroves and trees,,,,,,Animalia ,Arthropoda,Insecta,Hymenoptera,,,,,,,"Wasps, bees, ants",,0.216080402,,,,89,,Killed,"Data from secondary source, original data from: Wetmore, A. 1916. Birds of Porto Rico. U.S. Dep. Agric. Bull. 326.","Goldwasser, L. and J. Roughgarden. 1993. Construction and analysis of a large Caribbean food web. Ecology 74:1216-1233."
1485,Gray Kingbird, Tyrannus dominicensis,"AOU 7th ed., 54th supplement",,,,,,Puerto Rico,,Coastal mangroves and trees,,,,,,Animalia ,Arthropoda,Insecta,Orthoptera,,,,,,,"Grasshoppers, crickets",,0.040201005,,,,89,,Killed,"Data from secondary source, original data from: Wetmore, A. 1916. Birds of Porto Rico. U.S. Dep. Agric. Bull. 326.","Goldwasser, L. and J. Roughgarden. 1993. Construction and analysis of a large Caribbean food web. Ecology 74:1216-1233."
1486,Gray Kingbird, Tyrannus dominicensis,"AOU 7th ed., 54th supplement",,,,,,Puerto Rico,,Coastal mangroves and trees,,,,,,Animalia ,Arthropoda,Insecta,Hemiptera,,,,,,,Bugs,,0.060301508,,,,89,,Killed,"Data from secondary source, original data from: Wetmore, A. 1916. Birds of Porto Rico. U.S. Dep. Agric. Bull. 326.","Goldwasser, L. and J. Roughgarden. 1993. Construction and analysis of a large Caribbean food web. Ecology 74:1216-1233."
1487,Gray Kingbird, Tyrannus dominicensis,"AOU 7th ed., 54th supplement",,,,,,Puerto Rico,,Coastal mangroves and trees,,,,,,Animalia ,Arthropoda,Insecta,Lepidoptera,,,,,Adult,,Moths,,0.020100503,,,,89,,Killed,"Data from secondary source, original data from: Wetmore, A. 1916. Birds of Porto Rico. U.S. Dep. Agric. Bull. 326.","Goldwasser, L. and J. Roughgarden. 1993. Construction and analysis of a large Caribbean food web. Ecology 74:1216-1233."
1488,Gray Kingbird, Tyrannus dominicensis,"AOU 7th ed., 54th supplement",,,,,,Puerto Rico,,Coastal mangroves and trees,,,,,,Animalia ,Arthropoda,Insecta,Lepidoptera,,,,,Larva,,Caterpillars,,0.050251256,,,,89,,Killed,"Data from secondary source, original data from: Wetmore, A. 1916. Birds of Porto Rico. U.S. Dep. Agric. Bull. 326.","Goldwasser, L. and J. Roughgarden. 1993. Construction and analysis of a large Caribbean food web. Ecology 74:1216-1233."
1489,Gray Kingbird, Tyrannus dominicensis,"AOU 7th ed., 54th supplement",,,,,,Puerto Rico,,Coastal mangroves and trees,,,,,,Animalia ,Arthropoda,Insecta,Diptera,,,,,Adult,,Flies,,0.005025126,,,,89,,Killed,"Data from secondary source, original data from: Wetmore, A. 1916. Birds of Porto Rico. U.S. Dep. Agric. Bull. 326.","Goldwasser, L. and J. Roughgarden. 1993. Construction and analysis of a large Caribbean food web. Ecology 74:1216-1233."
1490,Gray Kingbird, Tyrannus dominicensis,"AOU 7th ed., 54th supplement",,,,,,Puerto Rico,,Coastal mangroves and trees,,,,,,Animalia ,Arthropoda,Arachnida,Araneae,,,,,Adult,,Spiders,,0.015075377,,,,89,,Killed,"Data from secondary source, original data from: Wetmore, A. 1916. Birds of Porto Rico. U.S. Dep. Agric. Bull. 326.","Goldwasser, L. and J. Roughgarden. 1993. Construction and analysis of a large Caribbean food web. Ecology 74:1216-1233."
1491,Gray Kingbird, Tyrannus dominicensis,"AOU 7th ed., 54th supplement",,,,,,Puerto Rico,,Coastal mangroves and trees,,,,,,Plantae,,,,,,,,Fruits and Seeds,,,,0.281407,,,,89,,Killed,"Data from secondary source, original data from: Wetmore, A. 1916. Birds of Porto Rico. U.S. Dep. Agric. Bull. 326.","Goldwasser, L. and J. Roughgarden. 1993. Construction and analysis of a large Caribbean food web. Ecology 74:1216-1233."
1492,Northern Beardless-Tyrannulet,Camptostoma imberbe,"AOU 7th ed., 54th supplement",,,,,,"Southern Arizona, Mexico, Central America",Mexico,"Woolands, thickets, forest edges",,,,1942,,Animalia ,Arthropoda,Insecta,Hemiptera,,Coccidae,,,,Scales,Soft Scaled Insects,,0.55,,,,1,1,Killed,,"Bent, A. C. 1942. Beardless flycatcher. Pages 309-314 in Life histories of North American flycatchers, larks, swallows and their allies. Am. Ornithol. Union, Washington, D.C."
1493,Northern Beardless-Tyrannulet,Camptostoma imberbe,"AOU 7th ed., 54th supplement",,,,,,"Southern Arizona, Mexico, Central America",Mexico,"Woolands, thickets, forest edges",,,,1942,,Animalia ,Arthropoda,Insecta,Hemiptera,,Membracidae,,,,,Treehoppers,,0.15,,,,1,1,Killed,,"Bent, A. C. 1942. Beardless flycatcher. Pages 309-314 in Life histories of North American flycatchers, larks, swallows and their allies. Am. Ornithol. Union, Washington, D.C."
1494,Northern Beardless-Tyrannulet,Camptostoma imberbe,"AOU 7th ed., 54th supplement",,,,,,"Southern Arizona, Mexico, Central America",Mexico,"Woolands, thickets, forest edges",,,,1942,,Animalia ,Arthropoda,Insecta,Lepidoptera,,,,,Larva,,Caterpillars,,0.22,,,,1,1,Killed,,"Bent, A. C. 1942. Beardless flycatcher. Pages 309-314 in Life histories of North American flycatchers, larks, swallows and their allies. Am. Ornithol. Union, Washington, D.C."
1495,Northern Beardless-Tyrannulet,Camptostoma imberbe,"AOU 7th ed., 54th supplement",,,,,,"Southern Arizona, Mexico, Central America",Mexico,"Woolands, thickets, forest edges",,,,1942,,Animalia ,Arthropoda,Insecta,Diptera,,,,,Pupae,,Flies,,0.08,,,,1,1,Killed,,"Bent, A. C. 1942. Beardless flycatcher. Pages 309-314 in Life histories of North American flycatchers, larks, swallows and their allies. Am. Ornithol. Union, Washington, D.C."
1496,Northern Beardless-Tyrannulet,Camptostoma imberbe,"AOU 7th ed., 54th supplement",,,,,,"Southern Arizona, Mexico, Central America",Mexico,"Woolands, thickets, forest edges",,,,1942,,Animalia ,Arthropoda,Insecta,Hemiptera,,Coccidae,,,,Scales,Soft Scaled Insects,,0.48,,,,1,1,Killed,,"Bent, A. C. 1942. Beardless flycatcher. Pages 309-314 in Life histories of North American flycatchers, larks, swallows and their allies. Am. Ornithol. Union, Washington, D.C."
1497,Northern Beardless-Tyrannulet,Camptostoma imberbe,"AOU 7th ed., 54th supplement",,,,,,"Southern Arizona, Mexico, Central America",Mexico,"Woolands, thickets, forest edges",,,,1942,,Animalia ,Arthropoda,Insecta,Coleoptera,,Coccinellidae,,,Larva,,Ladybirds,,0.2,,,,1,1,Killed,,"Bent, A. C. 1942. Beardless flycatcher. Pages 309-314 in Life histories of North American flycatchers, larks, swallows and their allies. Am. Ornithol. Union, Washington, D.C."
1498,Northern Beardless-Tyrannulet,Camptostoma imberbe,"AOU 7th ed., 54th supplement",,,,,,"Southern Arizona, Mexico, Central America",Mexico,"Woolands, thickets, forest edges",,,,1942,,Animalia ,Arthropoda,Insecta,Lepidoptera,,,,,Larva,,Caterpillars,,0.12,,,,1,1,Killed,,"Bent, A. C. 1942. Beardless flycatcher. Pages 309-314 in Life histories of North American flycatchers, larks, swallows and their allies. Am. Ornithol. Union, Washington, D.C."
1499,Northern Beardless-Tyrannulet,Camptostoma imberbe,"AOU 7th ed., 54th supplement",,,,,,"Southern Arizona, Mexico, Central America",Mexico,"Woolands, thickets, forest edges",,,,1942,,Animalia ,Arthropoda,Insecta,Hymenoptera,,,,Cremastogaster spp,,,Ants,,0.05,,,,1,1,Killed,,"Bent, A. C. 1942. Beardless flycatcher. Pages 309-314 in Life histories of North American flycatchers, larks, swallows and their allies. Am. Ornithol. Union, Washington, D.C."
1500,Northern Beardless-Tyrannulet,Camptostoma imberbe,"AOU 7th ed., 54th supplement",,,,,,"Southern Arizona, Mexico, Central America",Mexico,"Woolands, thickets, forest edges",,,,1942,,Animalia ,Arthropoda,Insecta,Hemiptera,,Membracidae,,,,,Treehoppers,,0.05,,,,1,1,Killed,,"Bent, A. C. 1942. Beardless flycatcher. Pages 309-314 in Life histories of North American flycatchers, larks, swallows and their allies. Am. Ornithol. Union, Washington, D.C."
1501,Northern Beardless-Tyrannulet,Camptostoma imberbe,"AOU 7th ed., 54th supplement",,,,,,"Southern Arizona, Mexico, Central America",Mexico,"Woolands, thickets, forest edges",,,,1942,,Animalia ,,,Unidentified,,,,,,,,,0.1,,,,1,1,Killed,,"Bent, A. C. 1942. Beardless flycatcher. Pages 309-314 in Life histories of North American flycatchers, larks, swallows and their allies. Am. Ornithol. Union, Washington, D.C."
1502,Cassin's Kingbird,Tyrannus vociferans,"AOU 7th ed., 54th supplement",,,,,,"Southern US, Mexico","Trans-Pecos, Texas",Shrub and grassland,6,1969,8,1970,Summers,Animalia ,Arthropoda,Arachnida,Araneae,,,,,,,Spiders,,,0.0100,,,,,Tagged and Observed,,"Ohlendorf, H. M. 1974. Competitive relationships among kingbirds (Tyrannus) in trans-Pecos Texas. Wilson Bull. 86:357-373."
1503,Cassin's Kingbird,Tyrannus vociferans,"AOU 7th ed., 54th supplement",,,,,,"Southern US, Mexico","Trans-Pecos, Texas",Shrub and grassland,6,1969,8,1970,Summers,Animalia ,Arthropoda,Insecta,Diptera,,,,,,,Flies,,,0.0300,,,,,Tagged and Observed,,"Ohlendorf, H. M. 1974. Competitive relationships among kingbirds (Tyrannus) in trans-Pecos Texas. Wilson Bull. 86:357-373."
1504,Cassin's Kingbird,Tyrannus vociferans,"AOU 7th ed., 54th supplement",,,,,,"Southern US, Mexico","Trans-Pecos, Texas",Shrub and grassland,6,1969,8,1970,Summers,Animalia ,Arthropoda,Insecta,Homoptera,,,,,,,Scaled bugs,,,0.0600,,,,,Tagged and Observed,,"Ohlendorf, H. M. 1974. Competitive relationships among kingbirds (Tyrannus) in trans-Pecos Texas. Wilson Bull. 86:357-373."
1505,Cassin's Kingbird,Tyrannus vociferans,"AOU 7th ed., 54th supplement",,,,,,"Southern US, Mexico","Trans-Pecos, Texas",Shrub and grassland,6,1969,8,1970,Summers,Animalia ,Arthropoda,Insecta,Lepidoptera,,,,,,,Moths and caterpillars,,,0.0800,,,,,Tagged and Observed,,"Ohlendorf, H. M. 1974. Competitive relationships among kingbirds (Tyrannus) in trans-Pecos Texas. Wilson Bull. 86:357-373."
1506,Cassin's Kingbird,Tyrannus vociferans,"AOU 7th ed., 54th supplement",,,,,,"Southern US, Mexico","Trans-Pecos, Texas",Shrub and grassland,6,1969,8,1970,Summers,Animalia ,Arthropoda,Insecta,Orthoptera,,,,,,,Grasshoppers and crickets,,,0.1000,,,,,Tagged and Observed,,"Ohlendorf, H. M. 1974. Competitive relationships among kingbirds (Tyrannus) in trans-Pecos Texas. Wilson Bull. 86:357-373."
1507,Cassin's Kingbird,Tyrannus vociferans,"AOU 7th ed., 54th supplement",,,,,,"Southern US, Mexico","Trans-Pecos, Texas",Shrub and grassland,6,1969,8,1970,Summers,Animalia ,Arthropoda,Insecta,Hemiptera,,,,,,,Bugs,,,0.1600,,,,,Tagged and Observed,,"Ohlendorf, H. M. 1974. Competitive relationships among kingbirds (Tyrannus) in trans-Pecos Texas. Wilson Bull. 86:357-373."
1508,Cassin's Kingbird,Tyrannus vociferans,"AOU 7th ed., 54th supplement",,,,,,"Southern US, Mexico","Trans-Pecos, Texas",Shrub and grassland,6,1969,8,1970,Summers,Animalia ,Arthropoda,Insecta,Hymenoptera,,,,,,,"Wasps, bees, ants",,,0.2000,,,,,Tagged and Observed,,"Ohlendorf, H. M. 1974. Competitive relationships among kingbirds (Tyrannus) in trans-Pecos Texas. Wilson Bull. 86:357-373."
1509,Cassin's Kingbird,Tyrannus vociferans,"AOU 7th ed., 54th supplement",,,,,,"Southern US, Mexico","Trans-Pecos, Texas",Shrub and grassland,6,1969,8,1970,Summers,Animalia ,Arthropoda,Insecta,Coleoptera,,,,,,,Beetles,,,0.3500,,,,,Tagged and Observed,,"Ohlendorf, H. M. 1974. Competitive relationships among kingbirds (Tyrannus) in trans-Pecos Texas. Wilson Bull. 86:357-373."
1510,Cassin's Kingbird,Tyrannus vociferans,"AOU 7th ed., 54th supplement",,,,,,"Southern US, Mexico","Trans-Pecos, Texas",Shrub and grassland,6,1969,8,1970,Summers,Plantae,,,Unidentified,,,,,,,,,,0.0600,,,,,Tagged and Observed,,"Ohlendorf, H. M. 1974. Competitive relationships among kingbirds (Tyrannus) in trans-Pecos Texas. Wilson Bull. 86:357-373."
1511,Tropical Kingbird,Tyrannus melancholicus,"AOU 7th ed., 54th supplement",61° 11'W,14° 49'S,,,,"Western-Southern Mexico, South America","Caparu Biological Station, Bolivia","Brush, scattered trees, residential areas",,2004,,2007,,Animalia ,Arthropoda,Insecta,Coleoptera,,,,,,,Beetles,,,1.0000,,,28,Various,Fecal Examination,,"Jahn, A.E. et al. 2010. Seasonal differences in rainfall, food availability, and the foraging behavior of TropicalKingbirds in the southern Amazon Basin. Journal of Field Ornithology 81: 4, 340-348"
1512,Tropical Kingbird,Tyrannus melancholicus,"AOU 7th ed., 54th supplement",61° 11'W,14° 49'S,,,,"Western-Southern Mexico, South America","Caparu Biological Station, Bolivia","Brush, scattered trees, residential areas",,2004,,2007,,Animalia ,Arthropoda,Insecta,Hymenoptera,,,,,,,"Wasp, bees, ants",,,0.2100,,,28,Various,Fecal Examination,,"Jahn, A.E. et al. 2010. Seasonal differences in rainfall, food availability, and the foraging behavior of TropicalKingbirds in the southern Amazon Basin. Journal of Field Ornithology 81: 4, 340-348"
1513,Tropical Kingbird,Tyrannus melancholicus,"AOU 7th ed., 54th supplement",61° 11'W,14° 49'S,,,,"Western-Southern Mexico, South America","Caparu Biological Station, Bolivia","Brush, scattered trees, residential areas",,2004,,2007,,Animalia ,Arthropoda,Insecta,Odonata,,,,,,,Dragonflies,,,0.1100,,,28,Various,Fecal Examination,,"Jahn, A.E. et al. 2010. Seasonal differences in rainfall, food availability, and the foraging behavior of TropicalKingbirds in the southern Amazon Basin. Journal of Field Ornithology 81: 4, 340-348"
1514,Tropical Kingbird,Tyrannus melancholicus,"AOU 7th ed., 54th supplement",61° 11'W,14° 49'S,,,,"Western-Southern Mexico, South America","Caparu Biological Station, Bolivia","Brush, scattered trees, residential areas",,2004,,2007,,Animalia ,Arthropoda,Insecta,Lepidoptera,,,,,,,Moths and caterpillars,,,0.0700,,,28,Various,Fecal Examination,,"Jahn, A.E. et al. 2010. Seasonal differences in rainfall, food availability, and the foraging behavior of TropicalKingbirds in the southern Amazon Basin. Journal of Field Ornithology 81: 4, 340-348"
1515,Tropical Kingbird,Tyrannus melancholicus,"AOU 7th ed., 54th supplement",61° 11'W,14° 49'S,,,,"Western-Southern Mexico, South America","Caparu Biological Station, Bolivia","Brush, scattered trees, residential areas",,2004,,2007,,Animalia ,Arthropoda,Insecta,Orthoptera,,,,,,,Grasshoppers and crickets,,,0.0400,,,28,Various,Fecal Examination,,"Jahn, A.E. et al. 2010. Seasonal differences in rainfall, food availability, and the foraging behavior of TropicalKingbirds in the southern Amazon Basin. Journal of Field Ornithology 81: 4, 340-348"
1516,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Coleoptera,,,,,,,,,0.488,,,,9,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
1517,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Diptera,,,,,,,,,0.098,,,,9,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
1518,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Hymenoptera,,,,,,,,,0.317,,,,9,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
1519,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Orthoptera,,,,,,,,,0.049,,,,9,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
1520,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Odonata,,,,,,,,,0.049,,,,9,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
1521,Western Kingbird,Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Coleoptera,,,,,,,,,0.295,,,,11,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
1522,Western Kingbird,Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Diptera,,,,,,,,,0.016,,,,11,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
1523,Western Kingbird,Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Hymenoptera,,,,,,,,,0.459,,,,11,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
1524,Western Kingbird,Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Hemiptera,,,,,,,,,0.049,,,,11,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
1525,Western Kingbird,Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Orthoptera,,,,,,,,,0.082,,,,11,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
1526,Western Kingbird,Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Odonata,,,,,,,,,0.049,,,,11,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
1527,Western Kingbird,Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Lepidoptera,,,,,,,,,0.033,,,,11,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
1528,Western Kingbird,Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Unidentified,,,,,,,,,0.016,,,,11,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
1529,Scissor-tailed flycatcher,Tyrannus foficatus,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Coleoptera,,,,,,,,,0.154,,,,2,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
1530,Scissor-tailed flycatcher,Tyrannus foficatus,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Hymenoptera,,,,,,,,,0.615,,,,2,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
1531,Scissor-tailed flycatcher,Tyrannus foficatus,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Hemiptera,,,,,,,,,0.077,,,,2,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
1532,Scissor-tailed flycatcher,Tyrannus foficatus,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Orthoptera,,,,,,,,,0.077,,,,2,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
1533,Scissor-tailed flycatcher,Tyrannus foficatus,"AOU 7th ed., 54th supplement",,,,,,Southwestern Kansas,Morton County,Open riparian cottonwood woodland,7,1964,7,1964,Summer,Animalia ,Arthropoda,Insecta,Odonata,,,,,,,,,0.077,,,,2,Various,Killed,,"Dick, J. A. and J. D. Rising. 1965. A comparison of foods eaten by Eastern Kingbirds and Western Kingbirds in Kansas. Bull. Kansas Ornithol. Soc. 16:23-24."
